"points","total_rebounds","assists","steals","blocks","missed_field_goals","missed_free_throws","turnovers","games","player","position","salary","Eff"
2.69933774961977,1.61623154226596,3.62659309310706,0.845765667679636,-0.0334195744947386,-2.45117389449538,-2.91265485582354,-2.61708769809567,35,"Blake Griffin","PF",18907725,14.4787887227855
-1.285205701847,-1.48315106176696,-1.06681943385675,-1.47170043800013,-0.803014917882574,1.25848977988165,1.36762920506288,1.5710784962627,6,"Branden Dawson","PF",525093,-8.84036086010798
-0.849941149774297,-0.836555725408372,-0.680303108106788,0.227774706165032,-0.593960660424983,0.799073903628986,0.350052239644598,0.770449135413472,75,"Luc Mbah a Moute","PF",1270964,-3.94085876027533
-1.20448156385132,-1.44975254232695,-1.06681943385675,-1.10959635898767,-0.602001208788736,1.20144310650591,1.36762920506288,1.35031672396972,8,"Cliff Alexander","PF",525093,-7.90968215713727
-0.188553338261245,1.21347013746347,-0.0170220058938933,0.566811414218183,0.939103894264018,0.748591119091042,-1.77304044128984,0.175646059052715,81,"Ed Davis","PF",7e+06,1.95409437525965
0.176298199832163,0.312703754023735,0.390537204216872,-1.09178796165918,-0.493256087475676,-0.308890950901116,0.857913967376126,-0.658253499351716,61,"Meyers Leonard","PF",3075880,0.554162780107694
-0.743733022368288,-0.183177920486577,-0.695169120635633,-0.468950680734846,-0.400987499694899,0.544674995077457,0.896528758109971,0.438966843478157,78,"Noah Vonleh","PF",2637720,-3.3755729131628
-0.449841073814288,-0.767776322793848,-0.692771376679368,-0.630684512551827,-0.621454148378462,-0.000217464925111304,1.27644847339457,0.688031407090757,62,"Charlie Villanueva","PF",1499187,-4.3155375795906
2.09745857672398,0.862760943699335,0.633852399443077,0.536770186922334,0.467391723590479,-2.24950032157084,0.2369881323759,-0.406946983482455,75,"Dirk Nowitzki","PF",8333334,4.27136492672629
-0.326343332263534,-0.164635598657006,-0.450633987008986,0.0396905004866742,-0.366028593765536,0.494560414676023,-0.148085276437781,0.547255784179287,69,"Dwight Powell","PF",845059,-2.13948653695592
-0.106633287110074,-0.314202881366616,-0.583674026669298,-0.264686841291918,1.81016330033731,0.840147508459522,-1.22342325317811,0.0993333476427937,12,"Brandan Wright","PF",5500000,0.643708791548532
-0.0110062313305757,0.166221975193527,-0.236800400996257,0.236688037340723,-0.184511197593843,-0.0638228542638246,0.135520343801428,-0.308226847359642,78,"JaMychal Green","PF",845059,0.685298012095723
-0.348805701097114,-0.473773585357775,-0.52999120364847,-0.613379658118735,-0.579666352222754,0.438707955074649,-0.412083594536995,0.328271481872557,27,"Jarell Martin","PF",1230840,-1.95941328326265
1.51639673447366,1.36751080337741,0.951023149102603,0.360120197004097,-0.743893238737327,-1.7079372356571,-0.461349000754292,-1.15597869088595,68,"Zach Randolph","PF",9638555,5.81387727041416
-0.24233710828119,-0.569656421948314,0.00393525234246599,-0.140723282711075,-0.879074159161323,0.068218648906646,-0.0838694693325667,-0.529141607713816,37,"Donatas Motiejunas","PF",2288205,0.453478271422998
-0.174722342636865,-0.582843146427566,0.949787483099566,0.543487479982275,0.15835499517491,-0.715821176948484,-0.23001578895133,-1.19324282636252,23,"Josh Smith","PF",1499000,4.2606404481151
-0.751184481260197,-1.08236882848684,-0.645615745539484,-0.654645080228417,-0.524688243752645,1.11221625840538,-0.226864615393117,0.801242572369211,39,"Montrezl Harrell","PF",1e+06,-4.26415557295583
0.234991264887645,-0.0590381928449401,-0.27446096606933,-0.139157427234264,0.67644598104807,-0.347944542379331,-0.837120886676729,-0.15969379851431,50,"Terrence Jones","PF",2489530,1.67319840595321
1.72814824939819,1.50116825593715,0.398202123421327,1.98580947773178,2.33539266925992,-1.4061419313467,-2.0060578666644,-1.39140206095931,62,"Derrick Favors","PF",11933333,10.0534950662396
-0.31120255833457,0.542743940214399,-0.0393709730024236,0.691756844200917,0.0468405104382077,0.342854566711465,0.115336877719706,-0.239726927102552,79,"Trevor Booker","PF",4775000,0.775671510423503
-0.264852597581607,-0.252415620402598,-0.354179958255259,-0.530229832567724,-0.662305321516887,0.0890329756788773,0.484315867026176,0.136126976358291,80,"Trey Lyles","PF",2239800,-1.83884727439124
-1.25291604664873,-1.19926364652688,-0.946033082059886,-1.47170043800013,0.00103991849277638,1.3155364532574,0.660978534633517,0.908793179383743,8,"Eric Moreland","PF",845059,-5.95268324926068
-0.438559996902481,-0.473270406157172,-0.624618552702133,-0.0478335510358666,-0.223822874730838,0.75183796888351,0.505275844538912,0.762865906173125,59,"Quincy Acy","PF",981348,-3.7090734610248
0.0119158755464394,-0.0727792979859726,0.258379397285973,0.721615697732506,0.449013327330471,-0.260581636866761,0.842688707029638,-0.0940960147472513,70,"Darrell Arthur","PF",2814000,0.384367041887593
0.967841134748845,1.7251007459331,0.0725383920479854,-0.0881385838629559,0.955104985535169,-0.400120962445983,-2.26054737146996,-0.82764643253273,67,"Kenneth Faried","PF",11235955,5.9858262128516
3.2570489089132,2.36917652478894,0.770717196757817,2.23244620632409,3.73791772361428,-2.82268534490117,-3.45149667852096,-1.93215749684567,61,"Anthony Davis","PF",7070730,15.6879696567931
1.85276169878507,0.654354182393673,0.00195676992155086,0.196172895633035,-0.291343658370987,-2.19196961581493,0.125637117641576,-0.837231746933511,66,"Ryan Anderson","PF",8500000,4.36842799968077
-0.954857690972375,-0.894823296246789,-0.527926479686131,-0.580367320430989,-0.694776766832046,0.679246634835626,0.878409510150243,0.348397911255394,52,"Adreian Payne","PF",1938840,-3.76843823543558
-0.983835586663132,-0.815180672966765,-0.744722495731782,-0.827959853089083,-1.07103319667436,1.13171939460222,-0.20270561811348,0.884264093573411,18,"Greg Smith","PF",247623,-4.86512882397348
-0.824653251387439,-0.168304085918152,0.509760315912827,0.662807817231233,-0.570262202089709,0.754077088980328,0.846939237378086,0.827459894854748,38,"Kevin Garnett","PF",8500000,-3.43303562703271
-0.452132597731585,-0.347601400806626,0.269882859361864,-0.21640629742359,-0.360784757876131,0.535898583788881,0.660978534633517,0.187638056559988,60,"Nemanja Bjelica","PF",4e+06,-1.97974472673511
-0.884813977388431,-0.22736673082259,-0.583674026669298,-0.312967385160246,0.00103991849277638,0.847753731576289,-0.0456721357958445,0.511421989256368,10,"Alan Williams","PF",114285,-2.61309643540258
-0.913874667066875,-0.948774750726805,-1.06681943385675,-1.47170043800013,-0.903521772429492,0.745069719499947,0.660978534633517,1.5710784962627,8,"Cory Jefferson","PF",421449,-7.48530879380174
0.192889409990316,0.480881275451532,-0.0284173646777505,0.171279263787764,-0.12496867526754,-0.16171695430854,0.355114811611853,-0.405892598898369,67,"Jon Leuer","PF",1035000,1.07079449582134
0.919891637326132,-0.218234983735195,0.0217866734770006,-0.298299878162273,-0.56383404883421,-1.08403437747173,0.115336877719706,-0.306793794634598,79,"Mirza Teletovic","PF",5500000,1.15431363248888
-0.0581988043126656,-0.0196886644865282,0.0165975398363221,-0.0232841219502759,0.805094754868126,0.497867468205051,0.382600997797708,0.447200382771136,66,"Brandon Bass","PF",3e+06,-1.45965833864152
0.751434401955119,2.35149376282677,0.651030902809742,0.423757950904617,-0.341427882185613,-1.20085569453936,-1.31938815903889,-1.6776626466168,81,"Julius Randle","PF",3132240,7.93538809367686
-0.373407343152941,0.234487080862119,-0.39194965873777,1.01129896094248,-0.324410848611532,0.458025347117229,0.694628566558725,0.421715618292869,63,"Larry Nance Jr.","PF",1155600,-1.83751247707525
-0.628649379482139,-0.403265599873309,-0.52999120364847,-0.42562198751968,-0.53499663909079,0.295034851757957,0.0328446053629734,0.688031407090757,36,"Ryan Kelly","PF",1724250,-3.02878911090772
0.717241001472176,0.814845552830937,0.46029102126639,0.640751339439952,5.16976786449522,-1.50405185392558,1.09735462285215,1.3284716602548,1,"Dahntay Jones","SF",8819,-1.41717467458424
-0.794006026833146,-1.2388860241117,-0.915986476050098,-1.05259961538038,-0.384796113768458,0.91245894189253,0.817579340544986,0.971677928623328,48,"James Jones","SF",1499000,5.20855683192239
2.71178746885083,2.07780513754358,4.29761415884202,1.45009119835835,0.968151538219879,-1.86525662551102,-3.56753008424843,-2.98772133616149,76,"LeBron James","SF",22971000,-15.248566952143
-0.496005915931103,-0.881893138333047,-0.508637368406655,-0.576383313257787,-0.444147205930923,0.706075857709146,0.0447946418478877,0.562959953303291,74,"Richard Jefferson","SF",1499000,2.89029738027652
-1.31582674961122,-1.6063958852488,-1.01668970756106,-0.823768405269523,-0.513972020239706,0.880238797948288,1.09735462285215,0.450210167008108,6,"Bruno Caboclo","SF",1524000,4.81288653316136
0.391950161298833,0.655203260210295,-0.31434922112563,2.16159876663825,-0.315239856437786,-0.864605920262938,-0.968678231108475,-0.0902584442206228,26,"DeMarre Carroll","SF",13500000,-3.11686460685378
0.207024546679741,-0.464479668855029,-0.532946330622556,0.0689867815739243,0.0310441330910395,-0.296458513768802,0.61905386625031,0.498334084446282,73,"Terrence Ross","SF",3553917,1.60782844450031
-0.350380217558282,0.901318461333784,0.0574780952225397,0.359112926995823,0.00273160564528651,0.265577590396606,-0.176698970423567,-0.276044529330499,78,"Justise Winslow","SF",2481720,-0.963667935512483
0.493874624553147,0.842516883551848,0.685866259850946,1.31443042200631,0.540103376565679,-0.498783362865244,0.0946400110632621,-1.09553006110606,75,"Kent Bazemore","SF",2e+06,-3.96991265226943
-0.356218771099855,0.531214412941596,-0.00160113393055822,0.933655288381847,0.49876708649488,0.640520927003132,-0.227661114154596,0.1340360294393,75,"Thabo Sefolosha","SF",4e+06,-0.306557115949181
-1.07185861948121,-1.6063958852488,-1.15096068290901,-1.55602827762426,-1.0306756461247,1.33132081316767,1.09735462285215,0.889340913631451,3,"Coty Clarke","SF",61776,6.62807878758468
0.915534732810721,0.871704451572535,0.338895344924408,2.2356735271715,0.455732044777335,-0.810215329537254,-0.484717110523177,-0.169385270008391,73,"Jae Crowder","SF",6e+06,-3.61321090026546
0.670770881447413,1.55604191142677,-0.11515601593911,-0.614551298882455,0.297990820436711,0.0425150553980118,-2.35587171876776,-0.17711947102524,7,"Michael Kidd-Gilchrist","SF",6331404,-3.24307109326234
1.03323781764057,1.39297871253569,3.48714243696732,0.483838509649652,0.873746289279989,-1.17816811231811,-0.0153516427809276,-2.5296056136503,70,"Nicolas Batum","SF",12235750,-8.63660143220435
0.516475561052691,-0.360645547129649,-0.357922734760181,0.263179842757041,0.374112336750125,-0.676396906357875,-0.20360043987618,-0.112426102103051,64,"C.J. Miles","SF",4394225,-1.08118273982144
-0.779096863325201,-0.995320665162007,-0.68548796836945,-0.726133755622224,-0.410631295062708,0.85016666360033,0.381129900145803,0.801514764306783,45,"Glenn Robinson","SF",845000,4.02649796308512
2.36578285198029,1.82689885234575,2.1212727163114,2.56632359637278,0.0792802909615817,-2.43962936697318,-1.35637822345664,-2.98151529734469,81,"Paul George","SF",17120106,-12.3840390065999
-0.719000758954193,-0.319561755325065,-0.372644181739538,-0.178386822855178,-0.452668200219453,0.835458258907139,0.824218076057359,0.591625153208846,59,"Solomon Hill","SF",1358880,3.38101904546212
0.902250166820765,0.840787425381791,0.873174270461336,0.283774651667018,-0.139361891473087,-0.996584586803774,-1.18561168077434,-0.976964759517759,80,"Marcus Morris","SF",5e+06,-4.85297696083509
-0.860859155584987,-0.825802603087956,-0.56307154760177,-0.962304056796095,-0.86309609178362,1.01434426193243,1.02476427933462,1.04363009487749,37,"Reggie Bullock","SF",1252440,5.46611533203742
-0.0759339238820023,0.395511174611648,0.151283845123162,0.0990796530405575,-0.521050152101145,-0.3970912921152,0.287922573218264,-0.728825810227171,73,"Stanley Johnson","SF",2841960,-1.36260932638282
0.136938206348126,-0.530288579435582,-0.564146790647599,-1.17633797344032,-0.801029590175813,-0.0959122296957661,0.699451999126404,0.466474268734898,81,"Doug McDermott","SF",2380440,2.91119239692503
-0.232398386775809,-0.390196268886166,-0.137431385121259,-0.563934257014616,-0.0306041121537453,0.204655134601291,0.404233923458911,0.22356203971864,31,"Mike Dunleavy","SF",4500000,1.57380471269308
-0.538178334821819,-0.166081502998241,-0.357922734760181,-1.00683337335821,-0.207179242370492,0.302289965948458,0.971455745813929,0.258090465360395,64,"Tony Snell","SF",1535880,2.68456324370424
-0.213904028524018,-0.404422457059215,0.258884558244465,0.338694142093623,-0.333125751179959,0.119843400864191,-0.0441285289610934,0.27455786835877,80,"Garrett Temple","SF",1100602,0.594237845988854
-1.00304709559839,-1.32037011097015,-0.996032634430607,-1.13357065895807,-0.911436347843547,0.919894359725816,1.09735462285215,1.2778027279521,26,"Jarell Eddie","SF",561716,6.4259868458511
-0.787874552663212,-0.684018194551756,-0.984720427716311,-0.788898887538345,-0.686206562201371,0.846484361435273,0.329970991381063,0.617498070483667,63,"Kelly Oubre","SF",1920240,3.83313824114304
0.491706018951992,0.925530875714581,0.13804068043131,1.51946318626564,0.292085636140883,-0.359592341026121,-0.0127936973426906,0.0989055697094328,75,"Otto Porter","SF",4662960,-1.65592301748107
1.10017831965092,-0.301640101256463,1.02116977904897,1.11347606716263,-0.952189019407991,-0.858017575347368,-0.228567727727642,-0.889416541045384,79,"Evan Fournier","SF",2288205,-3.25309384090415
-0.413041727990895,-0.623450672140479,-0.0394009629399052,-0.471542137554586,-0.363539319032683,0.429156782728909,0.927364577906027,-0.289085900091952,79,"Mario Hezonja","SF",3741480,1.62933680001824
-1.10438770349854,-0.97514365317801,-0.74814775686516,-0.896994392504996,-0.565642382828206,1.12511189192452,0.963062487344714,0.603905928326278,20,"Damien Inglis","SF",855000,4.77800535632681
2.15620117640564,2.22723639171078,2.19462445284408,0.335643059292145,0.605552502511112,-2.38473578840151,-1.4765779743738,-1.89182048164973,72,"Carmelo Anthony","SF",22875000,-9.85088952654952
-1.10056075243768,-0.98582560069895,-0.866622146878057,-1.29758361679318,-0.483577689305295,0.952260296176593,0.939363875196342,0.631028709735367,17,"Cleanthony Early","SF",845059,4.87586340203013
0.119519082653659,0.140356866508725,-0.395686446576792,-0.759695666438483,-0.681900698652329,0.0860122497227376,-0.98417347751318,0.323960077353896,80,"Derrick Williams","SF",4900000,0.451503356912427
-0.909213199394538,-1.51992297674595,-1.15096068290901,-1.55602827762426,-1.0306756461247,1.39576110105615,1.09735462285215,1.3284716602548,2,"Thanasis Antetokounmpo","SF",105888,7.37487641281898
0.429008611445163,-0.104613221123393,-0.141378918900374,-0.74961550680322,-0.83445907933293,-0.490952644337023,0.349398425089192,-0.589251220568668,79,"Bojan Bogdanovic","SF",3425510,-0.276240840309044
-0.460536178465789,0.975864072112101,0.043587994324476,1.39826155222072,0.679791529218725,0.589146463003762,-0.291874365155855,0.147361376233388,29,"Rondae Hollis-Jefferson","SF",1335480,-0.922576853482595
-1.00273431594437,-1.02702739827972,-0.446038062332273,-1.22651133506463,-0.875664558359201,1.16377606465761,0.963062487344714,0.603905928326278,40,"Sergey Karasev","SF",1599840,4.98166047545367
0.184946899370342,0.653129983682754,0.261500226595399,-0.0154295851376695,4.08267711912679,-0.158337789968688,-2.7395635345033,-0.553517253845249,77,"Jerami Grant","SF",845059,-6.25450202213878
0.685682934888195,1.46532832724042,0.0153931626507942,1.88668604762563,0.820203013761842,-0.938516193053518,-0.385871948424059,-1.48327595618423,67,"Robert Covington","SF",1e+06,-5.92487599329852
-1.00215343944406,-0.889906071939488,-0.920781868026811,-1.55602827762426,-1.0306756461247,0.815798510059806,0.713662807116609,0.575676094614777,7,"Sonny Weems","SF",2800000,4.78115327071137
-0.253627044583647,0.319954445706947,1.56337872643263,0.911124215386317,-0.124456979187942,0.447001785528796,-0.224906403682649,-0.272666600510319,65,"Andre Iguodala","SF",11710456,-1.5950726501899
0.510237739543685,0.775539685329642,0.277194236701003,-0.191362151872249,-0.560945077138342,-0.390992335851782,-0.204872145704849,0.190723816730677,66,"Harrison Barnes","SF",3873398,-0.446671854920621
2.04325296801212,1.77325362207083,0.930239434984215,2.34935770826767,2.02648747369484,-1.30536096626942,-0.46938695806799,-0.592725356222333,72,"Kawhi Leonard","SF",16500000,-6.44690690602192
-0.66733026695795,-0.156311727277968,0.119449314613901,0.133802197040519,0.121970903926439,0.810841564837614,0.374243123965934,0.331982658301823,78,"Kyle Anderson","SF",1142879,1.69101207881137
-0.958713979420916,-1.1477135010163,-0.730634151384993,-0.935199255410461,0.519435231530279,1.12679294291292,0.805415197835979,1.09935996636435,46,"Rasual Butler","SF",1499187,5.02387894574402
3.18628883695456,2.46503689009361,2.88835782547515,0.54921885539561,2.62930837056067,-2.07864442093121,-0.805117296836592,-3.24580695040503,72,"Kevin Durant","SF",20158622,-12.8761364747008
-0.844633400242477,-0.703516987645535,-0.866622146878057,-0.586860799507696,-0.620352178510146,0.821484417814672,0.504889319142856,0.708522370904192,68,"Kyle Singler","SF",5e+06,3.96874064018234
0.367854543508215,-0.0306673303080182,0.0425590979616563,-0.0915085329147852,1.3806079413386,-0.601887823486816,-1.38953677543379,0.157456335925879,27,"Jeff Green","SF",9200000,-2.37795157565445
-0.39975033941717,-0.360168674472464,-0.309792513817441,-0.489944051696039,-0.25562020729721,0.150547302740468,0.623382379884716,0.204813573306828,68,"Paul Pierce","SF",3400000,1.88601380483564
-0.28099526430977,-0.170945604101527,-0.657514848505294,0.887889046359676,1.13947958259227,0.105344336089283,0.560186080822391,0.439231898342524,80,"Wesley Johnson","SF",1100600,0.889577739796989
0.266990875134683,1.37797400576411,0.204848677921509,0.372851386139439,0.973126220112224,-0.39127810209519,-0.245566732222255,-0.599419422481836,82,"Al-Farouq Aminu","SF",7500000,-3.03499168402901
-0.358721008331958,0.083151711652995,-0.458948733038807,-0.176000056648024,0.360449500488743,0.518381796728346,-0.348868374920286,0.281313725999129,78,"Maurice Harkless","SF",2894059,0.778381935556241
0.834559009403546,0.644734913153203,1.08101913680937,0.100559630325802,0.0366138106213517,-0.508924785221464,-0.795944336760947,-0.723204778887056,61,"Chandler Parsons","SF",15361500,-3.56396860893902
-1.01222196544943,-0.845434290423738,-1.09725229276983,-1.11667235421142,-0.100609119531712,1.30554469801227,0.560186080822391,1.02108013761845,30,"Jeremy Evans","SF",1100602,5.24651534244165
-0.782054052781322,-0.534131819813487,-0.726176142717314,-0.797140773547532,0.378516060834372,0.857977607586813,0.560186080822391,0.753609591947872,55,"Justin Anderson","SF",1449000,3.62627645860749
0.91116438696013,0.515516254167233,1.11098882487569,0.0493106733072797,-0.315239856437786,-0.81999341326322,-0.452170017618318,-1.00229922566911,26,"Lance Stephenson","SF",9e+06,-3.75476846988425
0.225024598578302,1.08791789547151,0.576894763015925,0.698561329362695,1.29449067035777,-0.593408838238332,0.143173660036127,-0.768955458485649,76,"Matt Barnes","SF",3542500,-3.48429846302661
-0.276703232390816,-0.453423771877496,-0.74814775686516,-0.579681781151277,-0.341737478278042,-0.258206288081575,0.202073719469215,0.0842678781553214,18,"P.J. Hairston","SF",1201440,1.19926829577209
-0.226895827323624,-0.520211790639858,-0.0800677819631651,0.694331330100055,-0.312331580869953,-0.0140666607967537,-0.0490416558699023,0.0753424564759852,82,"Corey Brewer","SF",8200000,0.154653401874447
-1.00592128701364,-1.19039108218104,-0.933223966128551,-1.14042132304454,-0.527936983101463,1.13974157890461,0.661812561746941,0.723183333828024,37,"K.J. McDaniels","SF",3333333,4.96588839499463
0.676579646450508,0.762961807729228,-0.50646000123885,-0.347799488238943,0.364424143764782,-0.305462499199796,-0.379858867729696,-0.252399027589242,20,"Michael Beasley","SF",306527,-1.28125553487032
-1.39714945965455,-1.6063958852488,-1.15096068290901,-0.823768405269523,-1.0306756461247,1.5890819647216,1.09735462285215,1.3284716602548,3,"Sam Dekker","SF",1646400,7.29001329934703
0.661017893294067,0.565034928267154,0.718886973788368,2.78328948447789,-0.0355427370128611,-0.80714207379828,-0.0631946963479523,-0.509371834872532,81,"Trevor Ariza","SF",8193030,-3.8317776167113
-0.920830729400729,-0.800962508907988,-0.63305834942406,-0.551786166966334,-0.144898001750426,0.915220668516322,0.790401170263718,0.575676094614777,70,"Chris Johnson","SF",981348,3.81899722230451
1.81103145155504,0.795389148417796,1.82985496981548,1.05264751763949,0.0156491962924115,-1.70220573918266,-1.72278022280411,-1.99794374541703,80,"Gordon Hayward","SF",15409570,-8.89207546562193
-1.39714945965455,-1.51992297674595,-1.15096068290901,-0.457638469092154,-1.0306756461247,1.39576110105615,1.09735462285215,1.3284716602548,2,"J.J. O'Brien","SF",105888,6.8842738975121
-0.71042435262194,-0.812126207148567,-0.196144858212477,-0.0643877969016467,-0.877578275492109,0.791931736767775,0.931561862966425,0.271305048013412,81,"Joe Ingles","SF",2250000,3.16497397258622
-0.794404667568652,-1.10790500093826,-0.677063122857422,-0.393027303884383,-0.848309660518231,0.815798510059806,0.781373127540529,1.09599067674832,17,"Caron Butler","SF",1499187,4.98939886888071
-0.421276939134524,0.296008101813851,-0.34533483082131,0.640751339439952,-1.0306756461247,-1.50405185392558,1.09735462285215,1.3284716602548,1,"Duje Dukan","SF",525093,2.28806290536328
0.519237881366663,1.30360547045573,-0.0417656691650756,0.226865324630753,-0.266852894816449,-0.22084959945057,-1.08245975060196,-0.466236608553653,69,"Omri Casspi","SF",3e+06,-2.74516572206192
1.4003517658362,1.60051369294252,0.23011220638419,1.58222831818176,1.2280573470297,-1.39910624222148,-1.0513195452669,-1.28749293034427,70,"Rudy Gay","SF",12403101,-7.01565872624811
-0.808527939340884,-1.01343879837213,-0.57551364570351,-0.823768405269523,-0.144898001750426,0.760563977583963,0.58576553520476,0.952073877434786,21,"Axel Toupane","SF",123552,4.29751686828862
1.78210818581321,0.971475726722887,0.901105166748339,0.184815947219078,0.0807246057788703,-1.42380545768709,-1.79119319749658,-0.585475556160155,53,"Danilo Gallinari","SF",1.4e+07,-5.46663066175358
-0.978024723277361,-0.981130239151284,-0.655190927778118,-0.457638469092154,-0.434479154718938,0.964506866725535,0.580846409361997,0.264424081898232,26,"Kostas Papanikolaou","SF",350000,3.29985190673735
-1.17913538592135,-1.19426968302246,-0.465321659855649,-0.948408383542669,-0.76682698609832,1.26002517550381,1.09735462285215,0.851968084131592,47,"Mike Miller","SF",1499187,5.55018280017929
-0.673043137350878,-0.0380379282930402,-0.356370801397854,0.339822624773622,-0.478581360932515,0.937617136479129,0.287922573218264,0.335915863092443,73,"Alonzo Gee","SF",1375000,2.08752475071819
-0.41314466813019,-0.248771221754089,-0.375545800274599,-0.402718978665549,0.248165827940658,0.496819085011815,0.258028775930649,0.653308137321404,80,"Dante Cunningham","SF",3e+06,2.30322166576648
0.451093950421259,1.14501483984181,0.680007162744854,0.0416296256951672,-0.185160621949256,-0.765917647202954,-0.611818010878912,-0.707498164998889,11,"Jordan Hamilton","SF",119462,-3.40069326301081
-0.265552600753668,-0.145555686285797,-0.242488977363306,-1.04188836724753,-0.568940491078535,0.215269869737349,0.468753137498176,0.683790351382227,47,"Luke Babbitt","SF",1100000,2.88956923691458
1.96619719028588,0.0910352816589526,0.480183017614234,0.559389131400537,0.729944116150091,-1.75226629616269,-3.37904989406254,-1.63159485402108,81,"Andrew Wiggins","SF",5758680,-9.12672817912467
-1.02750077763939,-1.46489476224414,-0.882418732213111,-1.35632103970933,-0.936729532327428,1.15557457347181,1.09735462285215,0.809498959699934,33,"Damjan Rudez","SF",1149500,5.97712218569538
0.314594412721026,-0.0899563434549572,-0.640075996219249,-0.913068389703027,-0.766022569451898,-0.127230093186285,-0.769633602495195,0.203868528658427,82,"Shabazz Muhammad","SF",2056920,0.581983787767987
-0.930335981223976,-0.788833841221874,-0.387185524436256,-0.5289624826332,-0.507261583539901,0.951374180682328,0.888068177905493,0.866528926793875,77,"Tayshaun Prince","SF",1499187,4.47934386064815
-0.103920021892238,1.46022872360829,0.58801219293883,1.28371122736119,-0.274523998488124,-0.0282120898454449,-0.081795835261961,-0.454827591276588,82,"P.J. Tucker","SF",5500000,-2.34804324996378
0.385029079593018,-0.156594780988288,-0.396757757550313,0.173351420915652,0.0247189939808182,-0.220730375976216,0.0115884208771002,0.431523752258178,47,"T.J. Warren","SF",2041080,0.652458429716992
-0.752176242069476,-0.526975441178768,-0.623136848782586,-0.495513979731192,-0.496154653829879,0.429156782728909,0.819508825250553,0.647061881011675,29,"Anthony Brown","SF",7e+05,3.50650224145964
1.4639313391428,0.16236815230945,1.09502654109306,0.50761318083,-0.420025906442435,-2.59953674802978,-0.896680116500756,-1.24643135403663,66,"Kobe Bryant","SF",2.5e+07,-6.38409070066077
-0.579275347218719,-0.460012183953903,-0.52947788272707,-0.175195375469612,-0.0563202373129983,0.241359372311044,-0.2071975506487,0.763874986024782,35,"Metta World Peace","SF",1499187,1.99961568113063
-0.660698623990613,0.941966885476149,-0.152860871014062,0.582767289631518,0.602834950768313,0.462286015989946,0.623119882257584,0.152527041223914,54,"Iman Shumpert","SG",9e+06,-0.846773135255618
0.507882538013675,0.159748182227632,-0.163830651560123,0.707809970773937,0.16682216822732,-0.75636435231388,0.167271053871741,0.52792696587754,77,"J.R. Smith","SG",5e+06,-0.494728906515515
-0.185191260398123,-0.000823546212024067,0.860086950580966,0.0712645720833093,0.041584454093205,0.22713501589716,-0.42768532317637,-0.13220584427085,80,"Cory Joseph","SG",7e+06,1.25887991792582
2.45318020529463,1.536354071294,1.51110453073412,0.675346967015809,0.147554827591302,-2.14627163686121,-2.95914304850331,-1.38896745084121,78,"DeMar DeRozan","SG",9500000,11.8986679105483
-0.693738550411543,-0.29979923746041,-0.683475032695165,-0.399710919344633,-0.211446845892048,0.814475785865757,0.621833825034643,0.674770256675432,49,"Norman Powell","SG",650000,-4.28170923875783
1.67551470396545,1.20946351981724,1.94598057005122,0.745407263414732,1.79152764888611,-1.68978048023618,-2.54645503943712,-2.03727633404885,74,"Dwyane Wade","SG",2e+07,13.5094338142277
-0.103390128421405,-0.219162767747617,-0.788661004891582,-0.49867068097339,0.181342482909536,-0.221441076671146,0.329954750958625,0.657116964885521,69,"Gerald Green","SG",1356000,-2.76718936201418
-0.520252089524179,-0.472366766833456,-0.366567226760245,-0.157870129442811,1.31322893607037,0.742836867568259,-0.0579463447679985,0.648799548561429,52,"Josh Richardson","SG",525093,-2.20874417783315
-0.139505418477352,0.333963260142552,0.196886585302137,-0.219589914365672,0.806926040468352,0.489359321921682,0.0874770489029443,-0.17185219541569,36,"Tyler Johnson","SG",845059,0.424971775721738
-0.0488666625810606,0.518673222269214,0.0939420509901987,-0.0190006133663745,1.07479559569965,0.122709407303323,0.933477641583654,-0.0673299969429289,80,"Kyle Korver","SG",5746479,-0.448793795890379
-1.25160142074127,-0.995288788733252,-0.572934904799772,-1.20534305070508,-1.02114700584486,1.31912852290699,0.732949169096686,0.669474269138458,35,"Lamar Patterson","SG",525093,-5.99013608752666
-0.549370222371788,-0.781087320048551,-0.654385525354272,-0.833157188010581,-0.57969283367015,0.702988181332602,0.91596267696358,0.936973561202043,51,"Tim Hardaway","SG",1304520,-5.8776578181769
0.999490325215858,0.223380322290405,0.114572635801701,1.88131908031118,0.041584454093205,-1.15458066833918,0.107377092247389,-0.338784200236071,76,"Avery Bradley","SG",7730337,3.09912008453468
0.180811239077674,1.89117085751594,1.79164699932254,0.55305035615014,0.56881976915164,-0.174581275928018,0.0139574443248566,-1.18503672467273,81,"Evan Turner","SG",3425510,5.67195487794232
-1.49786521034629,-1.43750081628772,-1.14589789076936,-1.32628950608593,-1.14601455924754,1.57962669134009,0.964279820743094,1.29841844421899,29,"James Young","SG",1749840,-8.87811917989747
-1.19980784594339,-1.32842639899741,-1.1097171194263,-0.888220917696663,-0.723757132281942,1.22033858207854,1.2217795195363,1.12566475114273,36,"R.J. Hunter","SG",1148640,-7.91221306017276
-1.52299416846925,-1.58899938128324,-1.2992029380774,-1.13656957607675,-1.33603040138206,1.66124670725251,0.182002254789057,1.27498217753239,21,"Aaron Harrison","SG",525093,-7.93576411583361
